    latitude   longitude altitude speed bearing accuracy    timestamp
-22,97000206-47,00845118    714,1   1,1     9,1      6,01322431947000
-22,96998280-47,00844781    713,1   1,2    24,1      6,01322431948000
-22,96996216-47,00844478    711,3   1,2    16,8      6,01322431949000
-22,96994892-47,00844542    711,2   1,2     8,2      6,01322431950000
-22,96994267-47,00844967    710,7   0,8   343,3      6,01322431951000
-22,96989850-47,00844009    710,5   1,0   350,3      6,01322431953000
-22,96988362-47,00844207    709,6   1,0   352,6      6,01322431954000
-22,96986124-47,00844276    710,6   2,0     1,0      6,01322431955000
-22,96984895-47,00844412    708,3   0,9   345,1      4,01322431956000
-22,96983661-47,00844723    706,2   1,0   341,7      6,01322431957000
-22,96982199-47,00844722    705,9   1,2   345,0      6,01322431958000
-22,96980767-47,00845611    705,4   1,3   332,1      4,01322431959000
-22,96979694-47,00846224    704,7   1,3   331,2      6,01322431960000
-22,96978053-47,00847067    704,6   1,4   333,4      6,01322431961000
-22,96976306-47,00847337    703,9   1,5   338,4      6,01322431962000
-22,96975677-47,00848177    703,0   1,2   332,1      4,01322431963000
-22,96974490-47,00848231    703,0   1,6     2,7      4,01322431964000
-22,96972791-47,00848111    702,9   1,6     1,5      4,01322431965000
-22,96971561-47,00848223    702,7   1,5   358,8      6,01322431966000
-22,96971386-47,00849192    701,1   1,0   328,1      4,01322431967000
-22,96970649-47,00849521    700,4   1,0   327,9      4,01322431968000
-22,96969534-47,00849714    699,8   1,0   335,4      4,01322431969000
-22,96968472-47,00850303    699,6   1,0   335,9      4,01322431970000
-22,96967112-47,00850395    698,9   1,3   329,8      4,01322431971000
-22,96965924-47,00850530    698,4   1,3   329,9      4,01322431972000
-22,96965120-47,00850945    697,9   1,2   329,9      4,01322431973000
-22,96964126-47,00851477    697,6   1,2   329,6      4,01322431974000
-22,96962967-47,00852292    698,0   1,2   330,2      4,01322431975000
-22,96962072-47,00852890    698,6   1,2   322,5      4,01322431976000
-22,96961000-47,00853158    698,0   1,1   336,1      4,01322431977000
-22,96960028-47,00853582    697,7   1,1   335,7      4,01322431978000
-22,96958875-47,00853858    697,7   1,2   339,0      6,01322431979000
-22,96957628-47,00854622    698,5   1,3   331,8      4,01322431980000
-22,96956841-47,00854979    698,2   1,0   328,7      4,01322431981000
-22,96955907-47,00855481    698,7   1,2   329,5      4,01322431982000
-22,96954735-47,00856008    698,4   1,3   337,5      4,01322431983000
-22,96953667-47,00856743    698,1   1,3   333,9      4,01322431984000
-22,96952676-47,00857251    697,9   1,3   333,8      4,01322431985000
-22,96951526-47,00857497    697,9   1,3   341,1      4,01322431986000
-22,96950048-47,00857712    697,7   1,4   342,7      4,01322431987000
-22,96948987-47,00857926    697,2   1,2   338,0      4,01322431988000
-22,96947989-47,00858373    697,3   1,2   341,0      4,01322431989000
-22,96947090-47,00859189    696,9   1,2   324,2      4,01322431990000
-22,96946017-47,00860059    697,2   1,3   319,9      4,01322431991000
-22,96945027-47,00860590    696,9   1,2   329,4      4,01322431992000
-22,96944069-47,00861157    696,5   1,2   329,2      4,01322431993000
-22,96942938-47,00861740    696,2   1,3   330,1      4,01322431994000
-22,96942107-47,00862132    696,0   1,2   332,5      6,01322431995000
-22,96941184-47,00863837    695,4   1,2   322,9      4,01322431996000
-22,96939568-47,00866302    695,0   1,3   320,1      6,01322431998000
-22,96938911-47,00866720    695,1   1,2   320,9      6,01322431999000
-22,96938428-47,00867206    694,8   1,1   320,9      4,01322432000000
-22,96937539-47,00867888    695,2   1,1   323,7      4,01322432001000
-22,96936179-47,00868224    696,8   1,5   328,2      4,01322432002000
-22,96935107-47,00868922    697,6   1,5   327,6      4,01322432003000
-22,96934086-47,00868975    697,8   1,3   330,9      6,01322432004000
-22,96932566-47,00868441    697,0   1,5   352,8      4,01322432005000
-22,96931710-47,00869201    696,3   1,4   322,8      4,01322432006000
-22,96930851-47,00869703    696,1   1,3   339,9      4,01322432007000
-22,96929312-47,00870374    696,5   1,3   338,8      4,01322432008000
-22,96928271-47,00870613    696,0   1,3   337,4      4,01322432009000
-22,96927038-47,00871135    696,5   1,4   333,3      4,01322432010000
-22,96925949-47,00871844    696,8   1,3   333,8      4,01322432011000
-22,96925079-47,00872421    696,5   1,2   336,0      4,01322432012000
-22,96924065-47,00872923    696,8   1,2   334,6      4,01322432013000
-22,96923248-47,00873132    696,8   1,1   334,2      6,01322432014000
-22,96922246-47,00873933    696,4   1,2   325,8      4,01322432015000
-22,96921209-47,00874329    695,9   1,0   331,7      4,01322432016000
-22,96920274-47,00874669    695,8   1,0   332,1      4,01322432017000
-22,96919536-47,00875359    695,5   1,0   327,7      6,01322432018000
-22,96918403-47,00875495    695,2   1,1   333,7      6,01322432019000
-22,96915650-47,00877155    694,8   1,5   331,4      4,01322432021000
-22,96914860-47,00877492    694,6   1,2   330,8      4,01322432022000
-22,96914155-47,00878866    695,3   1,3   315,5      4,01322432023000
-22,96913066-47,00879730    695,4   1,3   323,7      4,01322432024000
-22,96912366-47,00880566    695,6   1,1   326,5      4,01322432025000
-22,96911510-47,00881093    695,6   1,2   331,9      4,01322432026000
-22,96910714-47,00881840    695,5   1,2   318,3      4,01322432027000
-22,96909949-47,00882266    695,4   1,1   320,9      4,01322432028000
-22,96908383-47,00882499    695,5   1,3   340,2      4,01322432029000
-22,96907490-47,00882921    695,3   1,2   328,0      4,01322432030000
-22,96906394-47,00883241    695,2   1,2   344,4      4,01322432031000
-22,96905252-47,00883344    694,8   1,2   344,1      4,01322432032000
-22,96904543-47,00883786    694,6   1,1   332,6      4,01322432033000
-22,96903291-47,00884597    695,8   1,5   328,8      4,01322432034000
-22,96902191-47,00885352    696,6   1,5   327,5      4,01322432035000
-22,96901131-47,00885771    695,7   1,2   330,7      4,01322432036000
-22,96900400-47,00886783    696,3   1,3   319,3      4,01322432037000
-22,96899545-47,00887592    696,5   1,3   319,9      4,01322432038000
-22,96898737-47,00888221    697,0   1,2   328,2      4,01322432039000
-22,96897577-47,00888400    697,0   1,3   336,3      4,01322432040000
-22,96896499-47,00888795    697,3   1,3   336,3      4,01322432041000
-22,96895418-47,00889391    697,3   1,3   333,8      4,01322432042000
-22,96894466-47,00890150    697,0   1,3   330,0      6,01322432043000
-22,96894050-47,00890341    697,0   1,1   331,8      6,01322432044000
-22,96893155-47,00890837    697,1   1,1   331,7      6,01322432045000
-22,96891588-47,00890744    696,8   1,3   336,6      4,01322432046000
-22,96890853-47,00890719    696,8   1,1   321,9      4,01322432047000
-22,96890028-47,00891661    696,8   1,2   321,8      4,01322432048000
-22,96888749-47,00892188    696,8   1,5   334,1      4,01322432049000
-22,96887497-47,00893008    696,9   1,5   333,0      4,01322432050000
-22,96886555-47,00893394    697,0   0,8   311,6      4,01322432051000
-22,96885086-47,00893826    696,5   1,2   347,6      4,01322432052000
-22,96883794-47,00894044    695,8   1,3   339,5      4,01322432053000
-22,96883104-47,00894092    695,3   1,0   337,0      4,01322432054000
-22,96882704-47,00894865    695,7   1,0   305,7      4,01322432055000
-22,96881733-47,00895351    695,8   1,1   337,4      4,01322432056000
-22,96880992-47,00896049    695,5   1,1   331,3      4,01322432057000
-22,96880281-47,00896578    695,2   1,1   338,0      4,01322432058000
-22,96879099-47,00896833    695,1   1,1   332,5      4,01322432059000
-22,96878091-47,00897288    694,9   1,1   331,9      4,01322432060000
-22,96876954-47,00897060    694,4   1,0   342,5      4,01322432061000
-22,96876105-47,00897731    694,5   1,1   322,9      4,01322432062000
-22,96875246-47,00898433    694,2   1,1   327,1      4,01322432063000
-22,96874375-47,00898951    693,9   1,1   328,0      4,01322432064000
-22,96873995-47,00900274    693,8   1,1   299,5      4,01322432065000
-22,96873195-47,00901073    694,0   1,2   328,4      4,01322432066000
-22,96872091-47,00901592    694,0   1,3   342,4      4,01322432067000
-22,96871556-47,00902203    693,6   0,9   333,4      4,01322432068000
-22,96870877-47,00902811    693,3   0,9   332,4      4,01322432069000
-22,96869974-47,00903910    692,7   1,3   324,3      4,01322432070000
-22,96868359-47,00905075    691,3   0,6   324,5      4,01322432072000
-22,96867755-47,00905493    690,9   0,6   324,5      4,01322432073000
-22,96866541-47,00906190    692,0   1,1   332,7      4,01322432074000
-22,96865746-47,00906770    692,3   1,1   327,0      4,01322432075000
-22,96864827-47,00907334    692,5   1,1   326,9      4,01322432076000
-22,96863857-47,00907988    692,8   1,1   326,9      6,01322432077000
-22,96862630-47,00908696    692,6   1,2   328,6      4,01322432078000
-22,96861752-47,00909526    692,3   1,2   316,4      4,01322432079000
-22,96860656-47,00909994    691,9   1,2   338,6      4,01322432080000
-22,96859546-47,00910439    691,7   1,1   337,3      4,01322432081000
-22,96858289-47,00911201    691,8   1,3   335,4      4,01322432082000
-22,96856987-47,00911836    691,8   1,4   335,1      4,01322432083000
-22,96856278-47,00912317    691,7   1,0   324,0      4,01322432084000
-22,96855254-47,00913113    691,5   1,1   331,0      4,01322432085000
-22,96854366-47,00913737    691,6   1,1   327,7      4,01322432086000
-22,96853280-47,00914402    691,6   1,2   333,6      4,01322432087000
-22,96852416-47,00915220    691,2   1,1   329,3      4,01322432088000
-22,96851582-47,00916002    690,8   1,2   313,0      4,01322432089000
-22,96850776-47,00916715    690,3   1,1   313,9      4,01322432090000
-22,96850066-47,00917487    690,2   1,1   315,4      6,01322432091000
-22,96848577-47,00917482    690,3   1,2   342,9      4,01322432092000
-22,96847690-47,00918286    690,6   1,2   328,8      4,01322432093000
-22,96846762-47,00918689    690,5   1,1   340,8      4,01322432094000
-22,96845782-47,00919170    690,4   1,1   336,8      4,01322432095000
-22,96845124-47,00919940    690,2   1,1   316,7      4,01322432096000
-22,96844412-47,00920696    690,0   1,1   316,8      4,01322432097000
-22,96843356-47,00920959    690,3   1,0   336,1      4,01322432098000
-22,96842568-47,00921524    689,8   0,9   324,0      4,01322432099000
-22,96841778-47,00922173    689,6   1,0   321,4      4,01322432100000
-22,96840865-47,00922729    689,4   1,1   329,3      4,01322432101000
-22,96839712-47,00923069    689,4   1,2   329,5      4,01322432102000
-22,96838820-47,00923638    689,3   1,0   329,1      4,01322432103000
-22,96837930-47,00924365    689,2   1,1   326,3      4,01322432104000
-22,96836980-47,00925200    688,9   1,1   330,2      4,01322432105000
-22,96836361-47,00925815    688,8   0,8   320,3      4,01322432106000
-22,96835348-47,00926233    688,9   1,0   330,6      4,01322432107000
-22,96834253-47,00926827    688,8   1,1   332,5      4,01322432108000
-22,96833016-47,00927510    688,4   1,3   331,8      4,01322432109000
-22,96832166-47,00927931    688,2   1,0   328,6      4,01322432110000
-22,96831209-47,00928529    687,9   1,1   328,6      4,01322432111000
-22,96829686-47,00929080    688,3   1,5   345,0      4,01322432112000
-22,96828839-47,00929661    688,2   1,1   332,7      4,01322432113000
-22,96827785-47,00930314    688,2   1,1   331,8      4,01322432114000
-22,96826811-47,00931043    688,3   1,1   330,3      4,01322432115000
-22,96825777-47,00932024    688,4   1,3   323,6      4,01322432116000
-22,96824687-47,00932761    688,3   1,3   334,3      4,01322432117000
-22,96823984-47,00934200    688,1   1,3   309,1      4,01322432118000
-22,96823355-47,00935040    687,8   1,2   308,9      4,01322432119000
-22,96823455-47,00936313    688,0   1,1   301,8      6,01322432120000
